CommentID,VideoID,UserID,CommentText
3630,BV1LC4y197Sn,3630,兄弟，你如果是个百万up，这个视频能上热搜前十。你如果继续这样剪视频，你一年内就是百万up
3631,BV1LC4y197Sn,3631,当你死后，我开始爱你
3632,BV1LC4y197Sn,3632,开始写小说就是在看完黑弹之后，各种番剧的意难平实在是……所以，创造一个不留遗憾的世界很不错诶
3633,BV1LC4y197Sn,3633,有看过的知道B站的有没有删减吗？
3634,BV1LC4y197Sn,3634,燃烧短暂的生命绽放绚丽的光芒，我化作尘埃，可那光芒还在你心头铭记
3635,BV1LC4y197Sn,3635,长生是罪恶毒的诅咒
3636,BV1LC4y197Sn,3636,剪的那么好为什么不火
3637,BV1LC4y197Sn,3637,我不想这个动漫出圈
3638,BV1LC4y197Sn,3638,啊啊啊啊啊啊啊啊啊啊最新的一话好刀啊，好烦。
3639,BV1LC4y197Sn,3639,@以勿
3640,BV1LC4y197Sn,3640,这首歌也太符合了吧
3641,BV1LC4y197Sn,3641,谢谢你
3642,BV1LC4y197Sn,3642,什么动漫
3643,BV1LC4y197Sn,3643,勇毙历25年
3644,BV1LC4y197Sn,3644,厉害
3645,BV1LC4y197Sn,3645,选曲真好，剪的好棒[两米兔和两斤兔_期待]
3646,BV1LC4y197Sn,3646,剪得很好[墨镜]下次别这样剪了
3647,BV1LC4y197Sn,3647,@DMGFF 人总会被年少不可得之物困其一生，也终会因为一时一景解开一生困惑
3648,BV1LC4y197Sn,3648,时间是最大的敌人
3649,BV1LC4y197Sn,3649,辛梅尔那五十年好难熬
3650,BV1LC4y197Sn,3650,看哭了[大哭][大哭][大哭]
3651,BV1LC4y197Sn,3651,@桐花蓼兰 说的好）??王
3652,BV1LC4y197Sn,3652,d
3653,BV1LC4y197Sn,3653,在你死后，我爱上了过去
3654,BV1LC4y197Sn,3654,赠送的芙蓉王[大哭]
3655,BV1LC4y197Sn,3655,番名叫     赠送的芙蓉王    不用谢
3656,BV1LC4y197Sn,3656,做的真不错，加油
3657,BV1LC4y197Sn,3657,在他死后，我开始爱上他[大哭]
3658,BV1LC4y197Sn,3658,太棒了[大哭][大哭][大哭]
3659,BV1LC4y197Sn,3659,小时候觉得我可以长生不老不死就好了，现在发现这样也很苦啊
3660,BV1LC4y197Sn,3660,那么，矮人王呢？
3661,BV1LC4y197Sn,3661,剪的好啊
3662,BV1LC4y197Sn,3662,[脱单doge][打call]
3663,BV1LC4y197Sn,3663,@男取名啊
3664,BV1LC4y197Sn,3664,辛逝纪芙音战士
3665,BV1LC4y197Sn,3665,同样的还有异世界舅舅，回到正常世界才渐渐明白一路遇到的是爱情。真不想让他知道[笑哭]
3666,BV1LC4y197Sn,3666,剪的太好了吧[大哭][大哭][大哭][大哭]
3667,BV1LC4y197Sn,3667,剪得太好了[大哭]
3668,BV1LC4y197Sn,3668,"好作无人？（×）
能者先赏！（??）
[保卫萝卜_哇][保卫萝卜_哇][保卫萝卜_哇][保卫萝卜_哇]"
3669,BV1LC4y197Sn,3669,@启粤 @普通咕噜球-
3670,BV1LC4y197Sn,3670,所以这就是不管是搞笑动漫还是治愈动漫，像吸血鬼精灵这类长生种都是总想求死，唉??????……
3671,BV1LC4y197Sn,3671,[打call][打call]
3672,BV1LC4y197Sn,3672,剪辑都给我看哭了[难过][难过]吃不了大刀犹豫要不要补
3673,BV1LC4y197Sn,3673,是原作者吗？是的话就关注了，水平真的很高
3674,BV1LC4y197Sn,3674,真好，三连支持！
3675,BV1LC4y197Sn,3675,与勇者一行人旅行的十年对芙丽莲来说是千年以来最美好最有意义的十年啊[大哭][大哭][大哭]
3676,BV1LC4y197Sn,3676,剪的真好啊！
3677,BV1LC4y197Sn,3677,感觉会火先占楼卖花生瓜子辣条快乐水[doge]
3678,BV1LC4y197Sn,3678,跟我说感谢奇迹哥
3679,BV1LC4y197Sn,3679,加油
3680,BV1LC4y197Sn,3680,UP主加油！看好你噢~
3681,BV1LC4y197Sn,3681,"我曾经看过一本小说，最后永生的吸血鬼反派在死前说
我只是想世界上多几个可以陪我的而已，我只是想有人陪我而已……"
3682,BV1LC4y197Sn,3682,这个剧主旨也就是理解了，除了这个也没别的了
3683,BV1LC4y197Sn,3683,太棒了[酸了]
3684,BV1LC4y197Sn,3684,评价这部漫我看一下
3685,BV1LC4y197Sn,3685,对于长生种而言，没有比爱更致命的毒了
3686,BV1LC4y197Sn,3686,原来无论是哪个芙门都令人怜爱[tv_doge]
3687,BV1Lc411S7xw,3687,极限丝滑，感觉毫无违和感
3688,BV1Lc411S7xw,3688,01:58 给你们截好图了，不用感谢我
3689,BV1Lc411S7xw,3689,up这么会剪，脐带也一定是自己剪的吧[doge]
3690,BV1Lc411S7xw,3690,攒了八百币 今天开始每天一键三连 一个视频 每日任务完成[吃瓜][吃瓜][吃瓜]
3691,BV1Lc411S7xw,3691,时间相对论是存在的，我是万万没想到这两分半竟然如此漫长[笑哭]
3692,BV1Lc411S7xw,3692,视频最后两个字，深得我心
3693,BV1Lc411S7xw,3693,这素材，好像都是老的吧？是碰到瓶颈了么[doge]
3694,BV1Lc411S7xw,3694,我一直很担心up主的脑洞  现在我不担心了
3695,BV1Lc411S7xw,3695,Up主吃的是德芙吗？这么丝滑
3696,BV1Lc411S7xw,3696,那位英雄有兴趣?
3697,BV1Lc411S7xw,3697,个人感觉到星爷跳舞直接结束比较好，再往后节奏好像就变了
3698,BV1Lc411S7xw,3698,6，bgm太老了
3699,BV1Lc411S7xw,3699,第二个转场电影叫什么，王寡妇很好看[脱单doge][脱单doge][脱单doge]
3700,BV1Lc411S7xw,3700,让子弹飞一会儿是有点东西呀
3701,BV1Lc411S7xw,3701,@狡猾的西瓜瓜
3702,BV1Lc411S7xw,3702,还得是one胖次man，赛达吗塞塞[滑稽]
3703,BV1Lc411S7xw,3703,@钤三岁
3704,BV1Lc411S7xw,3704,@丐帮九袋长老
3705,BV1Lc411S7xw,3705,感觉会??，在下先插一下????
3706,BV1Lc411S7xw,3706,挺会剪的啊，脐带自己剪断的？[doge]
3707,BV1Lc411S7xw,3707,所以那四本书什么时候发？[可爱小黄豆_害羞]
3708,BV1Lc411S7xw,3708,视频播放量破百万的时候t我一下[doge]
3709,BV1Lc411S7xw,3709,人才[笑哭]
3710,BV1Lc411S7xw,3710,非常怀疑阿婆主的精神状态
3711,BV1Lc411S7xw,3711,这些视频素材是去哪找的[脱单doge][脱单doge][脱单doge]
3712,BV1Lc411S7xw,3712,上一句台词是啥？？
3713,BV1Lc411S7xw,3713,看似混剪，实则星爷主C[藏狐]
3714,BV1Lc411S7xw,3714,你可真是啊   全部都可以接上 小天才哇up主[脱单doge][脱单doge]
3715,BV1Lc411S7xw,3715,火钳刘明[打call]
3716,BV1Lc411S7xw,3716,这么大的剪辑量，我都不敢白嫖
3717,BV1Lc411S7xw,3717,本来无一物，何处惹尘埃[大哭][大哭][大哭]邱芜啊[大哭]
3718,BV1Lc411S7xw,3718,给辽宁老乡投两个币
3719,BV1Lc411S7xw,3719,中间那个很欢乐的日本歌是啥
3720,BV1Lc411S7xw,3720,精神状态一如既往地稳定
3721,BV1Lc411S7xw,3721,谁教你这么剪的[喜极而泣]
3722,BV1Lc411S7xw,3722,又过年了[星星眼]
3723,BV1Lc411S7xw,3723,流畅，此时此刻，恰如哟一泻千里。
3724,BV1Lc411S7xw,3724,不点赞说不过去了都！
3725,BV1Lc411S7xw,3725,三连了，不过最近收藏的视频好多都被删了，然后你还不知道被删的是什么[思考]
3726,BV1Lc411S7xw,3726,都是经典的话语
3727,BV1Lc411S7xw,3727,当up屈才了
3728,BV1Lc411S7xw,3728,好像跟之前有点重复诶
3729,BV1Lc411S7xw,3729,握草
3730,BV1Lc411S7xw,3730,吃德芙剪的？
3731,BV1Lc411S7xw,3731,我在网上冲了10年浪就是为了看懂这个视频
3732,BV1Lc411S7xw,3732,看完已重新入院[妙啊]
3733,BV1Lc411S7xw,3733,B站就是需要UP这样的人才
3734,BV1Lc411S7xw,3734,遛鸟的动漫是啥
3735,BV1Lc411S7xw,3735,谁教你这么剪的
3736,BV1Lc411S7xw,3736,收藏了
3737,BV1Lc411S7xw,3737,什么叫惊喜
3738,BV1Lc411S7xw,3738,谁教你这么剪的[脱单doge]
3739,BV1Lc411S7xw,3739,卧槽[doge]
3740,BV1Lc411S7xw,3740,我上早八
3741,BV1Lc411S7xw,3741,差点以为练武功那里要接乌鸦坐飞机了哈哈哈ε=ε=(ノ≧??≦)ノ
3742,BV1Lc411S7xw,3742,很多时候真的怀疑up的脑子。。。
3743,BV1Lc411S7xw,3743,过于复杂[doge]
3744,BV1Lc411S7xw,3744,第一
3745,BV1Lc411S7xw,3745,你创作没有瓶颈吗[doge]
3746,BV1Lc411S7xw,3746,失踪人口 会剪你就多剪点[doge]
3747,BV1Lc411S7xw,3747,"你他喵的会不会剪辑啊？会不会啊？
会的话你就多剪点[doge]"
3748,BV1Lc411S7xw,3748,查询up主的精神状态[doge][doge][doge]
3749,BV1Lc411S7xw,3749,up制作前是不是吸了…
3750,BV1Lc411S7xw,3750,必火！！！！！
3751,BV1Lc411S7xw,3751,@半糖全奶加冰
3752,BV1Lc411S7xw,3752,看了两分半记住个卧槽[无语]
3753,BV1Lc411S7xw,3753,赏
3754,BV1Lc411S7xw,3754,这是十拔万的up整的活？[滑稽]少个零啊
3755,BV1Lc411S7xw,3755,[热词系列_好活]
3756,BV1Lc411S7xw,3756,join
3757,BV1Lc411S7xw,3757,那个“打他”出自哪里
3758,BV1Lc411S7xw,3758,up还是一如既往的牛批[笑哭]
3759,BV1Lc411S7xw,3759,原声大爹[笑哭]
3760,BV1Lc411S7xw,3760,可以
3761,BV1Lc411S7xw,3761,新 文 化 复 习 [燃烧的远征_狗杖人噬][doge]
3762,BV1Lc411S7xw,3762,哈哈哈哈
3763,BV1Lc411S7xw,3763,火钳刘明
3764,BV1Lc411S7xw,3764,这样剪是吧
3765,BV1Lc411S7xw,3765,远古时期的鬼畜
3766,BV1Lc411S7xw,3766,丝滑
3767,BV1Lc411S7xw,3767,丝滑
3768,BV1Lc411S7xw,3768,中单法师刘海柱不配吗[doge]
3769,BV1Lc411S7xw,3769,"菩提本无树，明镜亦非台。
本来无一物，Q都Q歪来！"
3770,BV1Lc411S7xw,3770,@哔哩原人
3771,BV1Lc411S7xw,3771,火钳刘明
3772,BV1Lc411S7xw,3772,都回来了，倒退5年前
3773,BV1Lc411S7xw,3773,这三连不交不行了啊[笑哭]
3774,BV1Lc411S7xw,3774,开头第一句给爷整笑了哈哈哈哈哈哈哈
3775,BV1Lc411S7xw,3775,害得是你！哈哈哈！
3776,BV1Lc411S7xw,3776,开头是什么电影
3777,BV1Lc411S7xw,3777,王寡妇[脱单doge]
3778,BV1Lc411S7xw,3778,是德芙，他加了德芙，破案了
3779,BV1Lc411S7xw,3779,最后那个我艹是精髓
3780,BV1Lc411S7xw,3780,太他妈丝滑了
3781,BV1Lc411S7xw,3781,hhhhhhhh大晚上刷到这个好好笑
3782,BV1Lc411S7xw,3782,卧槽
3783,BV1Lc411S7xw,3783,三连了三连了。
3784,BV1Lc411S7xw,3784,没点知识储备 整不来这活
3785,BV1Lc411S7xw,3785,。。。。
3786,BV1Lu4y1G7aK,3786,娜维娅有着黄玫瑰要素，去搜了下黄玫瑰，资料显示黄玫瑰的花语是幸运和已逝的爱，确实对得上娜维娅呐。娜维娅她是幸运的——有个疼爱她的老爹，以及迈勒斯、西尔弗这两位忠诚可靠的下属。娜维娅的成长多亏了他们的守护与爱，他们是娜维娅最重要的亲人，只是…他们都已离她而去……[墨镜]
3787,BV1Lu4y1G7aK,3787,"其实娜维娅或许已经走出来了，正如西尔弗和迈勒斯所希望的那样，她把悲痛埋藏在心底，投入了新的生活。
放不下的，只是我们这些世界以外的看客罢了。"
3788,BV1Lu4y1G7aK,3788,一个热知识，枫丹三条航线都分别以娜维娅一家人命名，所以娜维娅的妈妈叫克莱门汀
3789,BV1Lu4y1G7aK,3789,同志们，上一个PV里边有旅行者的是申鹤，懂得都懂哈
3790,BV1Lu4y1G7aK,3790,娜维娅的大炮这么炫酷，大炮后面应该有两个纯水精灵在帮着装填发射吧??
3791,BV1Lu4y1G7aK,3791,在一个任何探测器都无法找到的尘歌壶内，就是旅行者的所在地
3792,BV1Lu4y1G7aK,3792,所以说岩系啥时候优化考不考虑整个沙尘暴反应之内的。[笑哭][笑哭](狂风里面掺碎岩，杀伤效果直接翻倍。[doge])
3793,BV1Lu4y1G7aK,3793,"缘分固然重要，但相遇与重逢不能全凭巧合。
在娜维娅心中，快乐是要靠自己的双手去争取的。"
3794,BV1Lu4y1G7aK,3794,其实娜维娅与刺玫会真的挺辛苦的，根据那个酒馆的信息，他们会和枫丹其他黑帮势力周旋。希望娜维娅和刺玫会的大家注意安全。
3795,BV1Lu4y1G7aK,3795,看到有彈幕（雖然很少）有人說新保鏢不如麥勒斯和西爾弗，但我覺得也不用去貶低新保鏢什麼的，畢竟以娜維婭的身份來看在帶新保鏢其實很正常，但不可否認的是主線裡麥勒斯和西爾弗他們兩寫的好
3796,BV1Lu4y1G7aK,3796,"黄玫瑰
对于友情，黄玫瑰代表纯洁的友谊和美好的祝福
而对于爱情，黄玫瑰代表热情真爱，还代表为爱道歉重祝福。不过在有些地方，黄玫瑰还代表着等待，等待属于你们的爱情。
黄玫瑰（Yellow Rose） 花语：幸运（Good Fortune）已逝的爱
好适合娜维娅啊，优雅不失浪漫又透露出可爱，早在「致终幕的欢宴」我就喜欢上了娜维娅。
黄玫瑰的花语又是幸运与已逝的爱，太符合娜维娅了，虽然已爱之人都已离去，但娜维娅有个幸福的结局。
与克洛琳德又契合友谊。
祝愿大小姐永远阳光，就像爱情中的黄玫瑰"
3797,BV1Lu4y1G7aK,3797,"对娜维娅的第一印象，觉得他是一个千金小姐，一定很傲气
了解后，和苏芙比一样，都是因为亲人的离去而不得不离去
看完大招后，挖槽和我喜欢的巴麻美一个流派
抽！而且我举例的这两个角色和娜维娅一样都是优雅不失高贵，都不喜欢独身一人，而是喜欢和人陪伴"
3798,BV1Lu4y1G7aK,3798,到不必说的像个悲情人物一样，娜维娅本身就是和斯嘉丽一样充满生命力的人，无论发生什么她都能坦然的接受，然后让生活继续下去
3799,BV1Lu4y1G7aK,3799,娜维娅PV应该第一个角色PV里完全展示出主角和派蒙的PV了吧，并且时间线明显是4.2主线之后的
3800,BV1Lu4y1G7aK,3800,"娜维娅传说前瞻讲了是重建白淞镇的故事，那我来写个片段吧：
旅行者回白淞镇来帮忙，娜维娅微笑着打招呼：“旅行者和派蒙，好久不见，（一抬手）迈勒斯你来看看谁来了，西尔弗，把我的蛋、糖和杏仁……”（突然意识到什么，眼神黯淡下来，手又缓缓放下）[墨镜][墨镜]"
3801,BV1Lu4y1G7aK,3801,最后撑伞降落就是对应版本pv里的那一幕吧
3802,BV1Lu4y1G7aK,3802,"缘分固然重要，但相遇与重逢不能全凭巧合。
在娜维娅心中，快乐是要靠自己的双手去争取的。

中文CV：
娜维娅——小敢
空——鹿喑
派蒙——多多

日文CV：
娜维娅——丰崎爱生
空——堀江瞬
派蒙——古贺葵"
3803,BV1Lu4y1G7aK,3803,"缘分固然重要，但相遇与重逢不能全凭巧合。
在娜维娅心中，快乐是要靠自己的双手去争取的。"
3804,BV1Lu4y1G7aK,3804,有一说一，居住环境在旅行者之上的，目前主线里也就将军和凝光吧
3805,BV1Lu4y1G7aK,3805,好好好好好好
3806,BV1Lu4y1G7aK,3806,不知道为啥看到拿望远镜看空哥这幕就想到这个[笑哭]
3807,BV1Lu4y1G7aK,3807,可爱吧？
3808,BV1Lu4y1G7aK,3808,定是那绫华！她把旅行者打至跪地，可能是要迫他回去做辛苦努力口牙…
3809,BV1Lu4y1G7aK,3809,00:30 唉，这个远景，俩保镖不看发色的话，让我想起两位故人
3810,BV1Lu4y1G7aK,3810,黄四爷狂喜[原神_嗯]
3811,BV1Lu4y1G7aK,3811,"有这么一个角色，拥有一头金发，相貌十分美丽，使用的武器类型是双手剑，性格比较感性，失去了父亲，而且有一个关系很微妙的同性朋友。
娜维娅：那还用说吗？当然是……
卡维：万众瞩目！
[doge][doge][doge]"
3812,BV1Lu4y1G7aK,3812,绫华：越来越多了………
3813,BV1Lu4y1G7aK,3813,芙芙将旅行者打倒在地是要把旅行者抓回去当????力啊.jpg
3814,BV1Lu4y1G7aK,3814,大小姐的背后不再是迈勒斯和西尔弗了
3815,BV1Lu4y1G7aK,3815,目标明确[doge]
3816,BV1Lu4y1G7aK,3816,娜维娅：你甚至不愿叫我一声教父 00:20
3817,BV1Lu4y1G7aK,3817,谢谢，回不去了
3818,BV1Lu4y1G7aK,3818,"抽！必须抽！娜维娅我必须抽！
天理都拦不住，我说的！
这也太棒了吧！"
3819,BV1Lu4y1G7aK,3819,求此刻空哥到底看到了什么[doge][doge][doge]
3820,BV1Lu4y1G7aK,3820,什么天降白月光
3821,BV1Lu4y1G7aK,3821,娜维雅[喜欢]
3822,BV1Lu4y1G7aK,3822,我还记得娜维娅刚开始被传成怪盗小偷来着[笑哭]
3823,BV1Lu4y1G7aK,3823,太可爱了[嘟嘟][嘟嘟][嘟嘟]娜维娅四面八方的来
3824,BV1Lu4y1G7aK,3824,带着图走遍动态
3825,BV1Lu4y1G7aK,3825,"感觉这种御用跟班蛮有意思的
那位卡雷斯培养了迈勒斯西尔弗两个人能够助力娜维娅成长到独挡一面，像是家臣一样
要是这两位能描写一下尚欠火候一手被娜维娅带起来最后又辅佐下一代刺玫会会长就感觉蛮有意思的"
3826,BV1Lu4y1G7aK,3826,太可爱了！
3827,BV1Lu4y1G7aK,3827,啊啊啊啊啊她真好看[线条小狗-踏青篇_送你心心][线条小狗-踏青篇_送你心心][线条小狗-踏青篇_送你心心]
3828,BV1Lu4y1G7aK,3828,原谅我不厚道地笑了[嗑瓜子]。
3829,BV1Lu4y1G7aK,3829,知道我为什么喜欢娜维娅了吧[原神_比心]
3830,BV1Lu4y1G7aK,3830,"要出的是哪位呀
娜维娅
哪位？
娜维娅
到底哪位呀？
我都说了是娜维娅啊（）"
3831,BV1Lu4y1G7aK,3831,"“是谁呀？”
“娜维娅”
“哪位呀？”
“娜维娅[doge]”"
3832,BV1Lu4y1G7aK,3832,有新小弟了呢，真好[墨镜]
3833,BV1Lu4y1G7aK,3833,所以说，空哥说话了吗？[疑惑]
3834,BV1Lu4y1G7aK,3834,内个
3835,BV1Lu4y1G7aK,3835,一定是那个派蒙，她把旅行者拐走，肯定是要迫他做星怒力啊！
3836,BV1Lu4y1G7aK,3836,找不到旅行者没关系，你只需要拿出20原石并在头上升起一个感叹号，自然会有一个黄毛傻子来帮你送信[doge]
3837,BV1Lu4y1G7aK,3837,好美啊[保卫萝卜_哇]怎么办怎么办，脑袋要短路了[给心心]
3838,BV1Lu4y1G7aK,3838,痛起来！
3839,BV1Lu4y1G7aK,3839,啊啊啊，到我啦，我要听那个，不要让我求你[给心心]
3840,BV1Lu4y1G7aK,3840,加点黄金精神[脱单doge]
3841,BV1Lu4y1G7aK,3841,弹幕神吕蒙笑死我了[笑哭][原神_哇]
3842,BV1Lu4y1G7aK,3842,空哥的手！！还有这个qq人太可爱了！
3843,BV1Lu4y1G7aK,3843,娜维娅的大炮这么厉害，一定是后面有两个纯水精灵在填充炮弹吧[墨镜][墨镜][墨镜][墨镜]
3844,BV1Lu4y1G7aK,3844,娜维娅的大招居然是＂伞弹枪＂＂[doge]
3845,BV1Lu4y1G7aK,3845,真的可爱[热词系列_哇酷哇酷]
3846,BV1Lu4y1G7aK,3846,幻视
3847,BV1Lu4y1G7aK,3847,跟在娜维娅身边的也不再是西尔弗和迈勒斯[墨镜]
3848,BV1Lu4y1G7aK,3848,小孩子不要学哦，娜维娅的伞是特制的[崩坏3·光辉矢愿_不可以看]
3849,BV1Lu4y1G7aK,3849,封面让我想起一位故人[脱单doge]
3850,BV1Lu4y1G7aK,3850,非常美的娜维娅～
3851,BV1Lu4y1G7aK,3851,我磕的cp成真了，空娜万岁
3852,BV1Lu4y1G7aK,3852,"坏消息：蛋糖奶要大小姐自己带了
好消息：迈乐斯西尔弗进池子了
坏消息：进的露景池"
3853,BV1Lu4y1G7aK,3853,[脱单doge]
3854,BV1Lu4y1G7aK,3854,你好[原神_喝茶]
3855,BV1Lu4y1G7aK,3855,是那个……
3856,BV1Lu4y1G7aK,3856,就看个pv的功夫。竟然发生了这种事情。
3857,BV1Lu4y1G7aK,3857,"蛋，糖，还有杏仁，都溶解了[墨镜][墨镜][墨镜]
非常好的剧情，使我的水元素充盈，爱来自原始胎海[墨镜][墨镜][墨镜]"
3858,BV1Lu4y1G7aK,3858,在生日的这天！！！出了娜维娅的PV！！！双倍狂喜[给心心][给心心][给心心]希望抽娜维娅的时候千万不要歪呜呜呜（现在只有70发ww）
3859,BV1Lu4y1G7aK,3859,你们岩系都喜欢拉手手是吧[原神_哼]
3860,BV1Lu4y1G7aK,3860,所以说岩系啥时候优化考不考虑整个沙尘暴反应之内的。[笑哭][笑哭]
3861,BV1Lu4y1G7aK,3861,娜维娅笨笨，发布一个给十原石的委托，旅行者能从稻妻游到枫丹。
3862,BV1Lu4y1G7aK,3862,你是甚么龙王？
3863,BV1Lu4y1G7aK,3863,"#娜维娅 美神降临#
#娜维娅 怦然心动#
#娜维娅 视觉中心#
#娜维娅 枫丹神颜# 
#娜维娅 魅力四射#
#娜维娅 一顾倾人城再顾倾人国#"
3864,BV1Lu4y1G7aK,3864,建议游戏里把娜维娅的风之翼换成她的伞，反正都能滑翔[捂眼]
3865,BV1Lu4y1G7aK,3865,蛋，糖，杏仁。[墨镜]有点难受
3866,BV1Lu4y1G7aK,3866,[哭哭]荧也想被邀请
3867,BV1Lu4y1G7aK,3867,距离上一个岩属性的角色出来已经快两年了。[笑哭][笑哭]
3868,BV1Lu4y1G7aK,3868,娜维娅姐姐我爱你[星星眼][星星眼]还有六年就能抽到了！
3869,BV1Lu4y1G7aK,3869,在？抽点原石？
3870,BV1Lu4y1G7aK,3870,1
3871,BV1Lu4y1G7aK,3871,啊啊啊啊啊啊娜维娅来了[打call][打call]祝大家单抽出娜维娅
3872,BV1Lu4y1G7aK,3872,"假如你是娜维娅，请你写一封邀请函，寄给旅行者，邀请他来参加白淞镇重建纪念聚会，邀请函内容如下：
1、聚会的时间、地点
2、聚会的内容
请适当补充细节，使行文更加完整，开头结尾不给出，100词左右"
3873,BV1Lu4y1G7aK,3873,来早了
3874,BV1Lu4y1G7aK,3874,"不禁感嘆可愛的女孩子真的人人愛，不會有人在這裡說誰不抽 女不抽之類的話毀大家心情[笑哭]男角色真的慘
最後許願早點抽到娜維婭[大哭]"
3875,BV1Lu4y1G7aK,3875,这单筒镜的设定该不会是根据同人本改编的罢
3876,BV1Lu4y1G7aK,3876,明明人家已经拥抱新生活了，评论区还放不下抱着你那个破刀子舔。人还是要向前看啊，不能一味扎身于过去
3877,BV1Lu4y1G7aK,3877,找主角哪有这么麻烦。直接拿个盘子装五个原石，放主城七天神像边上，一天之内就逮住了
3878,BV1Lu4y1G7aK,3878,真是笨呐，只要把信放到冒险家协会，并附带60原石，旅行者马上就会出现了
3879,BV1Lu4y1G7aK,3879,对不起，娜维娅，你是知道我的，我长这么大还没有……俗称穷鬼，为了抽水神，我龙王都没抽，所以版本末期之前，为了抽龙王，我只能对不起了，除非那个女人来了我忍不住，不是你不优秀啊，是哥要求比较高。[脱单doge]
3880,BV1Lu4y1G7aK,3880,上一个摆出这个姿势的岩系角色，还是那个鬼族的阳光开朗大男孩儿[妙啊]
3881,BV1Lu4y1G7aK,3881,"迈勒斯：不，大小姐，你误会了一件事，老爷他想递给你的不是伞，而是枪。
娜维娅：不，你也误会了，父亲给我的是伞弹枪??
西尔弗：哈哈哈，不愧是大小姐呢。
……

……

……
有意思吧，但是很可惜，娜维娅再也无法像这样和他们愉快的谈话了??"
3882,BV1Lu4y1G7aK,3882,宝宝你真的好美[星星眼][星星眼]
3883,BV1Lu4y1G7aK,3883,[墨镜]：看到大小姐身边始终有人照顾我就放心了
3884,BV1Lu4y1G7aK,3884,怎么突然那么多人要荧视角？玩这么久还不知道原神的荧都是以反主的身份出现吗？还是说又有人带节奏了？
3885,BV1Lu4y1G7aK,3885,娜维娅不再沉溺在过去的痛苦中，她能往前看，这是难能可贵的品质，但我有点担心某些家伙拿这两个新保镖做文章，说娜维娅“人设崩塌，无情”什么的[笑哭]
3886,BV1M64y1V7yg,3886,这一帧我愿称之为封神[喜欢][喜欢]
3887,BV1M64y1V7yg,3887,[灵魂出窍]这小眼神，害怕
3888,BV1M64y1V7yg,3888,这个是假人，虫哥其实没有被家暴，大家不要被蒙在鼓里了[微笑]
3889,BV1M64y1V7yg,3889,还好我暂停了，不然就撞上去[doge][doge][doge]
3890,BV1M64y1V7yg,3890,汗水哥演技真好，可以单干了，剩下的就交给时间了
3891,BV1M64y1V7yg,3891,好看捏
3892,BV1M64y1V7yg,3892,他的演技已经炉火纯青，但他演到甚至忘了自己是健身博主[笑哭][笑哭]
3893,BV1M64y1V7yg,3893,猫鼠队上大分[doge]
3894,BV1M64y1V7yg,3894,这首页推荐没绷住
3895,BV1M64y1V7yg,3895,还有虫哥这里的纹身是什么意思[doge][doge]
3896,BV1M64y1V7yg,3896,流着泪看完的…
3897,BV1M64y1V7yg,3897,拖把演技真好，可以单干了[打call][打call]
3898,BV1M64y1V7yg,3898,老婆孩子睡了，穿好睡衣起床开电脑打了一把大乱斗还被队友喷是个菜逼。
3899,BV1M64y1V7yg,3899,一个健身up主，天天不务正业。[脸红]
3900,BV1M64y1V7yg,3900,马哥这小身材，一级棒[支持]
3901,BV1M64y1V7yg,3901,谢谢，已经把订婚取消了，好险
3902,BV1M64y1V7yg,3902,看到下一条视频是结婚那个就崩不住了[笑哭]
3903,BV1M64y1V7yg,3903,《结婚给男人带来了什么》
3904,BV1M64y1V7yg,3904,马哥这次的演技真的没得说，演得惟妙惟肖，不像演的！[妙啊]
3905,BV1M64y1V7yg,3905,小腿肌肉非常到位，但是大小腿比例还差一点点，大腿再长一点就好，大腿脂肪饱满而不溢，皮肤没有瑕疵，但是笔直的情况下膝盖呈现包状小凸起略微影响美观，总体来说还是非常好的，我给92分
3906,BV1M64y1V7yg,3906,这不得标明：由真实事件改编，如有雷同，敬请默哀。
3907,BV1M64y1V7yg,3907,小胖演技已经炉火纯青了，有没有考虑单飞呀[星星眼][星星眼]
3908,BV1M64y1V7yg,3908,有一种结了婚男人的快乐叫做  老婆带孩子回娘家住两天[喜极而泣]
3909,BV1M64y1V7yg,3909,其实这类演绎剧我只看马哥的，真的符合口味
3910,BV1M64y1V7yg,3910,阿珍演的真好啊。可以以后单干了
3911,BV1M64y1V7yg,3911,嫂子好离谱，我好喜欢[打call]
3912,BV1M64y1V7yg,3912,我张正秋在这实名认证，但凡我老婆能回娘家住一晚，我他妈马上放鞭炮庆祝，说到做到
3913,BV1M64y1V7yg,3913,好的  马哥  我从你默默无闻的“马哥健身房”到拥有九十多万粉丝拥趸的“马哥巨离谱”。你的视频越来越有意思了，谢谢你带给我快乐，也谢谢你让我后悔结婚了。马哥，我想喝酒了
3914,BV1M64y1V7yg,3914,虽然虫哥的视频很好，不过我还是提一嘴，我97年的，结婚几年了，目前感觉良好，有一定的家庭地位，工资不用上交[doge]
3915,BV1M64y1V7yg,3915,阿珍演技已经炉火纯青了，有没有考虑单飞呀[doge][doge]
3916,BV1M64y1V7yg,3916,一个健身教练当演员真的是降维打击[doge]
3917,BV1M64y1V7yg,3917,开车门那里真的绷不住了，太真实了
3918,BV1M64y1V7yg,3918,现场虫哥只能靠拍视频过过瘾了，心疼虫哥[doge]
3919,BV1M64y1V7yg,3919,"抓到了
是用替身"
